H2,O2,O,OH,H2O,H,HO2,CO,CO2,HCO,Temperature
5.17439,0.033404,0.0481679,0.0290449,0.542528,0.506167,0.243093,4.03151,0.498676,5.87397,682.653
1.91385e-18,2.73701,4.65473e-32,2.93441e-32,5.78127e-36,4.24571e-40,2.57028e-36,3.42162e-40,4.33048e-44,5.79172e-80,499.128
1.67438e-187,2.73701,2.63532e-43,6.39217e-171,2.97113e-261,3.30853e-167,2.28326e-165,3.54451e-271,1.40735e-280,0,502.043
9.74962e-36,2.73701,1.42977e-42,9.42411e-60,4.98521e-68,3.5828e-57,5.31404e-54,1.62172e-74,5.39772e-81,2.36215e-131,502.616
0.378298,1.95221,0.133547,0.36291,1.11311,0.093676,3.82904,0.691948,0.658842,0.0282489,860.824
1.07509e-05,2.73701,3.85261e-10,6.05895e-10,2.01896e-10,2.73744e-15,4.53053e-10,5.35941e-12,1.03186e-12,5.90707e-27,507.312
4.01677e-37,2.73701,2.01975e-42,5.82247e-61,7.73336e-74,1.52187e-58,3.38939e-55,2.64277e-81,5.2818e-89,1.60439e-139,502.143
4.30178e-24,2.73701,1.74746e-34,1.57394e-34,1.55483e-36,1.61176e-35,1.03898e-30,3.21614e-39,4.64377e-41,2.20048e-74,499.395
1.11255,1.0349,0.741267,0.794901,2.02021,0.775545,1.84297,1.66061,1.2604,0.645606,1087.27
1.73792e-29,2.73701,1.16369e-42,4.80015e-50,1.82026e-55,9.89684e-51,1.40621e-47,5.91704e-61,2.71381e-66,2.34494e-111,506.048
0.240243,0.565661,3.26125,2.34807,2.76047,1.91772,0.532271,1.49808,2.42697,0.836984,1392.26
6.21195e-14,2.73701,1.62586e-23,1.3144e-23,5.70798e-26,1.93345e-35,5.22856e-28,4.03841e-29,1.0976e-31,3.12666e-64,500.892
7.52175e-55,2.73701,8.26464e-43,2.37658e-78,2.96736e-95,7.11655e-76,3.29733e-73,1.70226e-102,1.07121e-109,5.51857e-178,502.594
6.01812e-32,2.73701,7.23442e-43,3.36741e-51,4.10205e-56,3.27266e-53,9.50175e-49,5.10613e-61,1.39375e-65,7.16936e-114,502.818
9.71237e-14,2.73701,4.50075e-18,5.22183e-18,2.53984e-18,1.63869e-22,9.5535e-18,9.20059e-20,3.81794e-20,6.37651e-42,503.191
2.3371,0.315531,0.332007,0.318515,2.06994,1.22541,0.772663,2.81659,1.31308,2.47558,1070.85
9.95721e-12,2.73701,8.39676e-19,9.25342e-19,4.94349e-20,8.53248e-23,4.5689e-17,3.23946e-22,1.41726e-23,1.155e-44,494.58
4.61757e-25,2.73701,5.80355e-34,9.7394e-34,6.88864e-36,6.77729e-32,1.36181e-28,3.03033e-38,1.11881e-39,8.73736e-70,500.393
0.205056,2.40591,0.0014593,0.00178567,0.328351,5.5934e-05,2.2015,0.32783,0.25674,7.5796e-06,629.198
0.23788,2.18979,0.0281709,0.116094,0.689316,0.0291243,4.33411,0.464995,0.510033,0.00566677,756.892
2.70772e-112,2.73701,6.91845e-43,2.01199e-126,1.31805e-187,5.77825e-124,4.41756e-121,5.88716e-200,4.64708e-213,0,506.343
2.24003e-49,2.73701,3.27082e-43,1.9311e-57,7.59205e-76,6.79603e-55,5.18532e-52,1.44444e-80,9.65103e-85,4.5779e-135,499.118
7.81456e-06,2.73701,6.53656e-12,1.1877e-11,8.95229e-12,3.01268e-18,1.09254e-11,5.4977e-13,1.16427e-14,6.60989e-31,501.392
6.32195e-43,2.73701,1.42878e-42,6.26567e-67,8.76937e-81,2.31408e-64,3.47588e-61,5.26307e-88,2.87e-95,4.96294e-152,501.007
1.18975e-79,2.73701,4.37364e-43,5.75691e-89,6.25262e-130,2.28657e-86,1.5349e-83,1.77227e-138,3.48483e-147,1.63702e-224,501.549
2.44047e-16,2.73701,9.38584e-28,6.85449e-28,8.94605e-31,6.62939e-38,3.85694e-33,2.56951e-34,2.47283e-37,6.76939e-72,502.127
0.831689,1.07667,0.816169,0.832225,2.00087,0.696757,1.72479,1.55501,1.31792,0.5297,1109.33
0.211169,0.968716,2.14833,1.45775,2.44099,0.905267,0.985883,1.29739,1.83947,0.456229,1258.14
4.19426e-07,2.73701,3.25176e-10,3.95777e-10,2.80811e-10,2.64778e-17,1.82298e-10,1.20653e-11,5.25208e-12,1.29807e-28,498.988
5.26872e-19,2.73701,1.732e-31,1.19952e-31,8.44925e-35,3.93088e-40,1.54171e-36,1.53918e-38,8.6502e-42,2.42683e-78,506.807
1.0309e-07,2.73701,2.03249e-13,2.93719e-13,2.99576e-14,5.21174e-20,3.03729e-14,3.54578e-16,2.58515e-17,7.47814e-36,501.614
1.05501,0.0228235,0.744789,2.05623,2.57174,3.66615,0.0197357,1.85724,3.37453,1.37135,1630.57
0.437327,1.61239,0.520645,0.763382,1.42354,0.357567,2.89416,0.971567,1.00004,0.154038,963.15
1.79216e-47,2.73701,3.75974e-43,1.2861e-59,6.76098e-76,6.42436e-58,1.82117e-54,4.99025e-81,9.95353e-86,1.32448e-138,503.345
0.0099897,2.73685,7.14854e-05,0.000229512,0.000527478,6.54631e-08,0.00936946,0.000151834,5.15765e-05,4.02243e-12,503.687
0.123701,1.04505,3.61075,2.60263,2.19276,1.13492,0.704487,0.822026,2.3346,0.261392,1390.81
1.58127,0.553036,1.00962,0.908797,2.06944,1.63512,1.00272,2.16112,1.68257,1.6044,1144.14
2.77454e-29,2.73701,8.07976e-43,8.96714e-47,5.64911e-51,1.42036e-50,1.31165e-45,1.97697e-55,1.94594e-59,1.21299e-105,501.185
6.36694e-09,2.73701,1.38355e-08,2.02252e-08,1.52974e-07,2.18632e-11,4.71378e-07,4.30457e-08,1.87816e-07,9.64359e-14,506.413
0.321674,1.63599,0.685407,0.64684,1.49843,0.253614,2.2563,0.865203,1.08168,0.0964165,1013.81
5.70862e-66,2.73701,2.75193e-43,1.89666e-67,4.21799e-95,4.08439e-64,5.70103e-62,5.93547e-100,3.64498e-104,2.80489e-163,505.284
0.114402,2.42814,0.0949826,0.264134,0.569873,0.0253156,4.20407,0.237817,0.275454,0.00228064,692.617
1.48113,0.47201,0.802792,0.714965,2.33609,1.43686,0.899545,2.37916,1.50729,1.79163,1146.25
3.44084e-28,2.73701,2.01026e-42,1.96135e-49,3.64638e-55,1.15203e-49,3.3899e-46,6.84509e-61,1.70027e-66,3.16548e-110,500.774
1.96374e-92,2.73701,1.8007e-43,1.10699e-86,1.0667e-125,8.17543e-83,3.67285e-81,1.05564e-130,6.82758e-135,3.78156e-209,503.668
0.100136,2.38707,0.012179,0.0213869,0.523194,0.0010601,2.25576,0.266088,0.354622,0.00011116,690.688
0.254624,2.29168,0.0398016,0.132344,0.536528,0.0146638,4.63917,0.403237,0.377357,0.00246379,702.322
3.69185e-29,2.73701,1.01996e-42,1.28461e-48,1.45602e-53,1.49023e-50,1.92888e-47,1.2512e-58,2.10423e-63,7.51168e-109,500.361
9.7672e-17,2.73701,2.4666e-27,1.903e-27,5.03669e-30,3.98571e-38,6.42588e-32,2.57799e-33,4.94893e-36,4.08902e-71,503.134
0.75532,1.8235,0.0418709,0.096399,0.887256,0.0242048,4.12271,0.955439,0.633744,0.0119398,808.473
0.658487,0.568135,1.92717,1.51894,2.73426,1.87216,0.788864,1.90503,1.85315,1.29411,1251.18
1.40102e-279,2.73701,1.05628e-43,7.96935e-246,0,1.6926e-241,2.81636e-240,0,0,0,502.394
0,2.73701,9.53204e-44,1.25351e-287,0,3.34783e-283,4.37325e-282,0,0,0,502.87
0.882668,0.120844,1.22236,1.1297,3.10581,3.4761,0.177864,2.44722,2.09818,2.40665,1331.24
1.36595e-62,2.73701,4.53966e-43,1.68959e-75,6.24471e-104,1.86374e-73,3.12573e-70,2.91094e-111,1.31512e-118,2.27052e-184,500.215
3.0952,0.366308,0.350254,0.322792,1.49523,1.24703,1.02438,2.82729,1.29083,2.53943,999.375
1.05287,0.024072,0.743236,2.02455,2.597,3.66612,0.0214121,1.81551,3.45027,1.37037,1618.33
0.288422,0.575153,3.10925,2.10181,2.76222,2.07102,0.620419,1.61312,2.22613,0.995475,1338.05
4.58407e-205,2.73701,2.55241e-43,8.35353e-186,4.15377e-284,4.67595e-182,2.89586e-180,3.91749e-295,4.94175e-306,0,502.094
1.96821e-43,2.73701,9.4653e-43,1.39111e-67,5.9012e-78,1.01649e-64,7.62179e-62,1.93923e-84,8.43435e-91,7.94523e-149,503.501
0.292051,1.65771,0.399275,0.405875,1.46166,0.117876,2.23894,0.8922,1.00637,0.0505992,988.983
1.70244e-30,2.73701,1.37304e-42,3.95976e-52,7.60491e-58,9.06652e-52,1.47091e-48,1.51756e-63,4.14307e-69,5.59834e-115,505.863
1.14303e-31,2.73701,8.60097e-43,9.69901e-51,2.71052e-55,5.42843e-53,8.00548e-50,5.47049e-60,3.08851e-64,1.25344e-112,502.264
3.75566e-28,2.73701,2.23689e-42,4.9365e-50,4.47652e-56,1.37042e-49,4.47084e-46,4.48627e-62,4.81783e-68,2.45566e-111,502.513
2.72992e-31,2.73701,1.59679e-42,3.35013e-54,2.07096e-60,1.25328e-52,2.00515e-49,1.82594e-66,1.83597e-72,9.13996e-119,503.643
2.04821,0.619554,0.373961,0.38155,1.85477,0.731983,1.44842,2.38012,1.25918,1.3097,1040.58
1.11639e-115,2.73701,6.493e-43,1.22429e-124,3.53185e-192,6.91206e-122,3.37347e-119,9.06446e-205,3.8226e-218,0,498.491
3.2808e-100,2.73701,7.33939e-43,4.20647e-117,3.86797e-168,6.30949e-115,7.17909e-112,2.40187e-179,4.30125e-191,1.00464e-293,505.403
2.06839,0.528254,0.488081,0.481552,1.82071,1.09384,1.17508,2.4484,1.38538,1.7103,1072.13
1.0574e-12,2.73701,5.42258e-21,4.73268e-21,5.41952e-23,2.44531e-33,1.04986e-24,8.12766e-26,5.34807e-28,8.01528e-59,499.766
4.26611,0.0216667,0.0361803,0.0231169,1.14408,1.1429,0.0868559,3.56494,1.11758,4.82285,902.932
2.14779e-61,2.73701,1.34928e-42,1.55502e-85,1.19343e-114,9.48967e-83,8.18748e-80,2.45614e-124,2.44917e-134,1.01031e-206,502.271
3.65862e-16,2.73701,3.67589e-25,3.17017e-25,3.57717e-27,9.85062e-35,5.84954e-28,6.10727e-30,5.52479e-32,2.54718e-64,504.233
2.0521e-222,2.73701,1.90991e-43,1.69332e-197,2.75753e-306,1.7086e-193,5.92291e-192,1.64396e-318,0,0,502.715
2.04916e-07,2.73701,7.13978e-09,9.56945e-09,2.59583e-08,2.25114e-14,3.93111e-08,3.41424e-09,6.25375e-09,3.14286e-23,501.94
1.51163e-24,2.73701,1.84836e-36,1.45047e-36,4.59374e-39,1.10054e-39,9.71309e-34,3.64102e-42,1.57783e-44,1.66124e-81,501.997
1.90416e-84,2.73701,4.4497e-43,1.27246e-92,4.88623e-138,6.89891e-90,3.49286e-87,3.75298e-147,1.52177e-156,1.02002e-236,502.8
4.88196e-54,2.73701,8.1656e-43,1.57558e-77,1.67059e-93,4.39809e-75,2.0513e-72,1.47989e-100,1.607e-107,3.08559e-175,503.704
0.136525,1.89879,0.216789,0.303967,1.30517,0.0740281,2.43507,0.606374,0.877465,0.0188294,963.105
2.00779e-39,2.73701,8.37749e-43,7.10133e-62,1.48666e-68,1.16271e-60,9.09111e-58,4.7803e-74,3.34487e-79,2.39692e-134,504.353
1.11893e-23,2.73701,2.14481e-41,9.68707e-42,1.19562e-46,3.31655e-45,1.40059e-41,8.81354e-52,1.00345e-56,1.1566e-96,501.648
2.89451e-100,2.73701,6.41351e-43,6.37608e-113,4.40753e-167,2.00049e-110,1.50767e-107,3.5047e-178,7.74214e-190,3.90325e-288,500.953
1.54968,0.782554,0.553469,0.566933,1.95607,0.781234,1.57467,2.05805,1.31011,0.984767,1074.19
6.76439e-21,2.73701,2.21488e-35,1.35138e-35,1.87443e-39,3.23178e-42,4.60812e-37,8.80057e-44,8.71545e-48,1.15329e-85,505.526
0.0101315,2.73678,4.00784e-05,8.67688e-05,0.000713757,9.12156e-09,0.0037766,0.000246149,7.50369e-05,8.89701e-13,503.365
0.699488,1.49408,0.498692,0.722865,1.56634,0.421485,2.63656,1.08796,1.08889,0.209603,1009.25
0.00297638,2.72901,0.0012619,0.00286962,0.0140561,2.55583e-05,0.101625,0.00322154,0.0114325,3.30873e-08,503.781
0.0498638,2.72091,0.00250299,0.0107656,0.0330806,5.67748e-05,0.824577,0.0147616,0.0107271,3.38145e-07,512.204
3.06739e-09,2.73701,2.04188e-17,3.02262e-17,6.72615e-19,6.09903e-24,2.45107e-19,3.76233e-21,2.34162e-23,9.356e-45,503.124
0.146538,1.20952,1.91772,1.26605,2.14212,0.582526,1.07359,1.00716,1.75445,0.22962,1236.47
0.994333,0.670943,1.39994,1.24328,2.47709,1.60749,1.05965,1.92604,1.64044,1.25633,1187.35
3.91808e-17,2.73701,6.52222e-25,6.21561e-25,2.65366e-26,6.91207e-32,2.49356e-25,1.46704e-28,6.25327e-30,4.18852e-60,502.685
7.07292e-08,2.73701,2.871e-14,3.9973e-14,2.64587e-15,1.26755e-21,1.02425e-15,2.04525e-17,8.78484e-19,1.04553e-38,504.691
2.03548e-35,2.73701,1.50564e-42,2.60437e-59,1.09445e-66,5.86986e-57,1.29761e-53,7.27714e-73,6.56077e-79,1.73462e-129,499.391
0.150179,0.804533,4.2232,3.02608,2.32475,1.61996,0.563024,0.961975,2.6952,0.398776,1443.35
2.53805e-20,2.73701,3.24646e-35,1.91885e-35,1.79943e-39,8.97209e-42,3.35692e-38,6.41966e-44,4.82617e-48,2.28949e-85,502.181
3.13352e-55,2.73701,9.77254e-43,1.87177e-79,1.2122e-100,1.48356e-76,9.86651e-74,5.58085e-109,1.44788e-117,3.3257e-185,503.507
5.78887e-09,2.73701,1.15453e-15,1.31572e-15,6.9536e-17,3.84724e-25,1.03676e-17,3.8992e-19,1.23054e-20,6.03964e-44,504.132
2.32221e-275,2.73701,1.05339e-43,6.20779e-247,0,1.61881e-242,2.19502e-241,0,0,0,502.417
1.18037,0.0128366,0.485158,1.64149,2.5234,3.443,0.0115535,1.93478,3.30964,1.43245,1617.81
0.618649,1.54217,0.287408,0.42895,1.41436,0.195587,2.80752,1.09814,0.999095,0.109911,962.958
0.196671,2.10172,0.133718,0.241114,0.843295,0.0329653,3.64901,0.523273,0.600487,0.00742387,796.615
1.54949e-41,2.73701,7.18128e-43,1.66235e-62,7.36666e-73,1.00236e-62,4.91507e-59,7.1441e-79,9.87666e-85,3.17464e-141,504.766
1.10988,0.367497,1.37068,1.12505,2.75216,2.16491,0.586514,2.27912,1.8087,1.89276,1235.85
0.0745987,2.49133,0.00965819,0.0136653,0.337725,0.000306763,1.44494,0.18807,0.254667,2.24251e-05,637.625
0.549352,0.14533,2.76314,4.76443,2.51425,3.23609,0.0880027,1.25774,3.88818,0.688799,1747.68
2.04843e-118,2.73701,4.32842e-43,2.12588e-119,9.49444e-187,2.87912e-116,6.71294e-114,1.16994e-197,6.0151e-209,1.26541e-313,501.092
0.367438,0.352182,4.32837,4.6093,2.4307,3.0563,0.23077,1.09337,3.57567,0.62074,1622.11
4.10784e-27,2.73701,1.88164e-42,1.30301e-47,3.32421e-53,1.32457e-48,4.13682e-45,7.33239e-59,1.99461e-64,3.90563e-107,502.306
5.02932e-256,2.73701,1.79393e-43,7.53714e-226,0,8.94872e-222,2.57588e-220,0,0,0,503.152
0.255383,1.84873,0.122039,0.220329,1.25422,0.0621961,2.85998,0.710133,0.868467,0.0196787,940.732
2.22468e-19,2.73701,2.29287e-28,2.05682e-28,4.26809e-30,1.96944e-34,5.11673e-28,1.38192e-32,3.18181e-34,1.11811e-66,500.896
3.90106e-36,2.73701,8.87374e-43,2.47639e-58,9.3269e-64,1.11602e-57,1.21652e-54,4.46525e-69,4.73541e-74,2.04598e-126,498.207
0.0646005,2.66186,0.0061403,0.0106966,0.116161,7.74322e-05,0.824975,0.0665915,0.0609183,2.03062e-06,543.491
6.57481e-11,2.73701,8.90137e-19,8.27643e-19,1.51764e-20,4.00446e-30,4.70748e-22,3.27024e-23,3.27658e-25,5.26486e-53,501.765
0.803176,0.0628288,1.09421,1.3293,3.06594,3.84525,0.0802329,2.29639,2.4866,2.19098,1413.87
0.34443,1.04348,2.0002,1.79668,2.33301,1.49164,1.36622,1.34405,1.5936,0.661462,1199.79
5.87992,0.00187801,0.0010153,0.0014962,0.135731,0.248141,0.0270149,4.39256,0.113567,7.40778,563.804
0.227633,2.09499,0.0263014,0.0539656,0.89904,0.00810124,3.19597,0.531885,0.602844,0.00182968,819.325
0.00932025,2.73677,7.10918e-05,0.000205563,0.000718226,1.82967e-07,0.00945011,0.000221386,0.000106151,1.65887e-11,500.925
7.35767e-138,2.73701,3.48487e-43,1.05208e-131,6.58571e-208,2.7309e-128,3.35709e-126,1.18253e-218,1.32504e-229,0,502.702
1.2721,0.357341,1.01042,0.875455,2.67461,1.96879,0.627091,2.44881,1.60928,2.07848,1200.94
3.45479e-07,2.73701,2.5531e-12,3.72813e-12,6.49849e-13,5.38908e-20,5.41577e-13,1.13575e-14,1.4228e-15,2.50658e-34,499.317
2.64411e-06,2.73701,1.22386e-08,1.56051e-08,1.89798e-08,1.17516e-13,1.79229e-08,1.2516e-09,9.25092e-10,5.93036e-23,502.806
1.55976e-136,2.73701,5.96954e-43,3.87373e-141,3.39407e-221,3.66539e-138,1.13855e-135,1.15443e-234,5.99521e-249,0,505.639
0.000350042,2.73701,6.32073e-08,1.79565e-07,1.62511e-07,1.9787e-12,1.00242e-06,2.23478e-08,2.30054e-09,1.80063e-20,506.834
1.69553e-10,2.73701,6.58163e-17,6.47926e-17,3.22517e-18,6.58761e-28,1.98776e-19,1.59247e-20,4.63834e-22,4.24344e-48,502.219
0.169054,1.04952,3.57073,3.45435,1.94634,1.34229,0.678398,0.679474,2.5957,0.23199,1433.06
2.92289,0.433716,0.257757,0.265612,1.63571,0.828506,1.20277,2.74609,1.21926,2.00328,999.522
0.325954,0.945817,2.78252,2.15752,2.48213,1.64118,1.04383,1.26788,1.89226,0.632725,1265.27
3.3393,0.204521,0.0985531,0.111992,1.55559,0.772768,0.664202,3.22759,1.07968,3.05063,974.368
4.77526e-26,2.73701,1.96854e-42,2.32776e-45,1.70393e-50,1.90186e-47,5.49311e-44,9.34523e-56,8.51908e-61,7.21677e-103,502.047
6.67784e-15,2.73701,2.15912e-25,1.65454e-25,3.71932e-28,3.51923e-36,2.08778e-30,1.52683e-31,2.0698e-34,2.11794e-67,507.374
1.30614,0.513003,1.17411,1.03639,2.62196,1.61672,0.829113,2.14904,1.67545,1.52973,1206.07
2.32063e-10,2.73701,2.40276e-15,2.58964e-15,4.46224e-16,2.82576e-24,7.81437e-17,6.25415e-18,6.9375e-19,7.26491e-42,503.388
3.51514e-119,2.73701,4.41733e-43,8.99685e-120,2.30863e-189,1.2373e-116,2.88471e-114,1.19017e-200,2.13137e-212,1.11539e-315,501.92
9.82651e-57,2.73701,1.16744e-42,8.12533e-81,5.28312e-106,5.10159e-78,4.03591e-75,3.60415e-115,8.49172e-125,7.61452e-193,502.069
0.267618,0.758595,4.01936,3.44974,2.24685,1.96326,0.573853,0.884432,2.94543,0.426932,1440.55
0.180694,1.09966,2.21066,1.56727,2.27531,0.926683,1.13068,1.1143,1.81269,0.37747,1236.1
1.16424e-247,2.73701,1.8104e-43,1.00141e-218,0,1.13489e-214,3.47766e-213,0,0,0,502.744
2.33901e-40,2.73701,1.53736e-42,2.32102e-64,2.67424e-77,9.92473e-62,1.3536e-58,1.55951e-84,7.13681e-92,6.20292e-146,502.854
0.131249,0.864749,4.43003,3.73511,2.07808,1.3553,0.451676,0.671319,3.02671,0.213475,1533.87
0.117011,0.877647,3.62228,2.37136,2.27001,1.13757,0.602544,0.950166,2.58576,0.322592,1406.42
0.902231,0.0413822,0.986423,1.71709,2.91774,4.02453,0.0449958,2.04512,2.96437,1.8162,1504.17
0.609402,0.121327,2.49062,3.57308,2.6,3.91289,0.0947228,1.53906,3.52486,1.09296,1629.06
5.4685e-46,2.73701,1.70066e-42,6.47074e-70,4.05538e-89,2.48214e-67,3.53962e-64,1.92279e-97,4.37342e-106,2.00881e-164,502.375
0.309056,0.379676,4.32232,5.43482,2.32264,2.4234,0.19544,0.892385,3.82952,0.387904,1716.93
2.12631e-21,2.73701,1.59266e-31,1.34759e-31,1.37104e-33,1.46415e-36,2.45788e-30,2.58814e-36,3.15358e-38,1.55794e-72,502.625
7.61958e-264,2.73701,1.73836e-43,6.0595e-233,0,7.31809e-229,2.05951e-227,0,0,0,503.368
0.746784,1.01202,1.07558,1.06199,2.19018,0.94101,1.5849,1.59269,1.3718,0.671061,1131.88
6.31386e-07,2.73701,7.37253e-13,1.36807e-12,9.6014e-14,2.51583e-20,1.24516e-13,1.03584e-15,4.28285e-17,1.0422e-35,501.159
9.52728e-56,2.73701,9.02438e-43,4.43558e-80,2.37681e-96,3.93089e-77,2.33573e-74,1.79905e-103,1.82014e-110,2.97593e-180,501.423
3.80772e-270,2.73701,1.71161e-43,1.61619e-238,0,1.95679e-234,5.56376e-233,0,0,0,503.037
3.35255e-133,2.73701,5.99573e-43,1.77666e-138,7.75553e-217,1.57135e-135,5.18193e-133,3.05959e-230,1.74317e-244,0,504.515
5.77544,0.00553572,0.00839846,0.00458276,0.194238,0.270472,0.0710446,4.32722,0.199064,7.13946,576.166
2.84374e-63,2.73701,7.10371e-43,2.43885e-83,9.11419e-109,9.37953e-83,1.11177e-78,7.70046e-117,4.70839e-125,3.33329e-199,501.352
0.223602,2.39397,0.013097,0.0437977,0.40657,0.0021455,3.18952,0.314476,0.28763,0.00027623,650.132
3.37521e-14,2.73701,1.10245e-27,4.41778e-27,5.76669e-31,2.21988e-35,2.68e-30,3.28676e-34,2.31453e-38,2.93123e-69,507.876
3.1053e-53,2.73701,9.10866e-43,2.37933e-77,6.28614e-96,1.94573e-74,1.17218e-71,8.92103e-104,8.90717e-112,7.2115e-178,503.978
8.84305e-05,2.73701,2.98859e-08,4.92892e-08,3.10957e-08,8.1438e-14,1.33572e-07,2.59101e-09,2.29822e-10,8.4076e-23,506.693
0.623898,0.171878,2.15463,2.11205,3.05493,3.64418,0.196089,1.99098,2.64659,1.71128,1432.11
0.612187,1.74631,0.297675,0.682266,1.2793,0.388763,3.92944,0.909691,0.797478,0.148728,912.269
2.06413,0.333663,0.503863,0.463421,2.37758,1.43034,0.711625,2.629,1.47825,2.25489,1128.5
0.746107,2.0144,0.00803909,0.0316486,0.697637,0.00793908,4.49024,0.765139,0.490283,0.00287962,754.466
2.73753e-07,2.73701,1.64913e-10,1.98358e-10,1.18675e-10,2.55992e-18,5.34399e-11,4.41468e-12,1.5923e-12,4.56373e-30,498.102
1.86145,0.425529,0.701738,0.637855,2.26684,1.55118,0.851839,2.46232,1.51827,1.99853,1133.13
0.385,0.267555,3.83744,4.18576,2.45876,3.20123,0.18488,1.2835,3.53085,0.773595,1625.1
3.87909e-45,2.73701,8.75045e-43,2.16555e-69,9.53502e-79,1.2543e-66,1.00292e-63,6.98604e-85,9.19147e-91,3.72787e-151,499.474
4.7473e-20,2.73701,5.01565e-34,3.15765e-34,6.66551e-38,1.27837e-41,4.96804e-38,4.60951e-42,7.87504e-46,2.37637e-83,498.116
1.18513e-30,2.73701,2.08621e-42,4.77411e-54,8.88059e-61,3.71076e-52,1.15861e-48,3.99935e-67,1.693e-73,5.90945e-119,500.989
6.10257e-10,2.73701,3.25953e-17,3.21192e-17,8.15689e-19,4.06205e-28,3.08491e-20,2.20525e-21,2.76461e-23,3.61818e-49,502.719
1.14663e-17,2.73701,1.34306e-29,9.49105e-30,8.21407e-33,3.94834e-39,4.50769e-35,1.65712e-36,9.91896e-40,2.66694e-75,499.656
0.182849,1.10847,2.33191,1.69451,2.26943,1.02084,1.13474,1.12304,1.76439,0.398801,1242.84
1.14571e-09,2.73701,4.45409e-19,2.32369e-18,8.23582e-21,1.73869e-27,3.83474e-20,5.89954e-23,6.26532e-26,4.06547e-50,505.748
3.45167e-167,2.73701,4.21296e-43,9.43043e-158,1.02673e-258,2.40422e-154,3.14009e-152,6.39074e-273,5.93573e-288,0,500.528
7.8256e-30,2.73701,2.17034e-42,4.66078e-53,9.6258e-60,2.94707e-51,8.45284e-48,3.84397e-66,1.29293e-72,4.48868e-117,503.817
2.49051e-75,2.73701,3.76294e-43,6.17183e-82,1.34223e-118,4.6384e-79,1.73977e-76,7.50737e-126,5.75289e-133,1.57489e-204,504.322
1.27879e-94,2.73701,8.01127e-43,1.09744e-116,3.19157e-159,2.99975e-115,8.81343e-112,9.00903e-170,1.12214e-180,1.16975e-284,500.361
1.26332,0.592814,1.16574,1.05295,2.50867,1.63243,1.00882,2.09629,1.58267,1.47421,1177.83
0.10048,1.78813,0.801367,0.889156,1.4514,0.295166,2.03956,0.567212,1.15783,0.0627213,1054.36
7.64076e-11,2.73701,6.72466e-17,6.74563e-17,4.58215e-18,6.99073e-28,3.687e-19,2.97033e-20,1.2291e-21,8.31614e-48,504.012
0.454536,0.291581,2.45367,1.82866,3.07187,2.85842,0.359567,2.02841,2.26167,1.63409,1357.08
1.42464e-92,2.73701,9.39844e-43,1.09369e-116,1.12585e-163,1.29865e-113,4.65705e-111,7.62648e-176,3.27297e-189,3.18557e-289,501.843
0.119258,2.41632,0.00208908,0.00256211,0.407786,8.4837e-05,1.75478,0.272112,0.301056,9.29025e-06,649.15
1.69234e-188,2.73701,2.03508e-43,9.53073e-169,9.74025e-263,8.01798e-165,3.22059e-163,6.94962e-274,2.93168e-285,0,502.627
0.113429,0.981743,3.17254,2.10662,2.18688,1.00203,0.718974,0.945498,2.36036,0.300429,1359.49
3.01092e-278,2.73701,1.05907e-43,1.19763e-244,0,2.52181e-240,4.23789e-239,0,0,0,502.347
2.58537e-37,2.73701,1.12502e-42,3.4703e-61,7.6467e-70,1.69504e-58,1.71286e-55,2.49759e-76,8.22563e-83,1.69924e-134,503.956
2.93075e-50,2.73701,1.31541e-42,2.93686e-74,7.73607e-94,1.35671e-71,1.45212e-68,5.52549e-102,2.39286e-110,3.26548e-173,501.999
1.97506e-08,2.73701,9.16387e-15,1.05653e-14,6.65124e-16,7.44625e-24,1.36321e-16,4.0907e-18,1.38399e-19,1.22656e-41,500.178
0.111562,1.17299,2.43506,1.5947,2.17664,0.766027,0.98331,0.964356,1.86881,0.258798,1273.13
1.25393e-61,2.73701,1.30525e-42,9.78599e-86,1.02211e-113,6.10973e-83,5.11222e-80,4.78264e-123,9.9566e-133,1.24523e-205,499.623
7.20629e-06,2.73701,1.94263e-11,9.70082e-11,3.83463e-12,1.51756e-17,5.34821e-11,1.45576e-13,1.8443e-15,8.84472e-31,499.722
1.32242,0.00832202,0.303889,1.08927,2.58133,3.36339,0.00873162,2.12316,3.03765,1.74463,1540.92
0.0810891,1.58955,1.89117,1.5823,1.68666,0.549275,1.28181,0.531235,1.59653,0.094146,1211.68
4.02438e-17,2.73701,2.17009e-29,1.51039e-29,1.07234e-32,1.41554e-38,9.12661e-35,1.89488e-36,1.0067e-39,1.08181e-74,500.712
1.61085e-28,2.73701,2.08241e-42,1.63468e-50,1.40028e-56,5.75046e-50,1.7248e-46,1.34336e-62,1.35802e-68,3.05837e-112,503.014
0.379038,0.322014,4.07005,5.52658,2.38918,2.7271,0.173673,0.966554,3.86677,0.456574,1726.77
0.146767,0.727451,4.682,4.20196,2.09784,1.47463,0.352001,0.671813,3.35766,0.217844,1599.26
4.91408e-172,2.73701,3.4433e-43,1.86583e-159,6.49755e-254,6.50958e-156,6.05932e-154,6.34578e-266,4.53762e-278,0,503.651
1.71876e-12,2.73701,8.3915e-20,7.82594e-20,2.16279e-21,1.38649e-28,1.3237e-22,6.96073e-24,1.23929e-25,3.87171e-52,502.243
