sfr_eff,uox_eff,bias,lwr_fr,fr_fr,fr_start,excess,max_excess,waste_U,waste_Np,waste_Pu,waste_Am,waste_Cm
0.9,0.9,-0.04748058624567866,2,11,37,-1681473.992064491,0.0,1792889890.7858458,157159.6879787429,725160.0652934753,105801.06938624215,30635.665955442204
0.9,0.999,0.07024747751538538,4,14,38,310042.6746021753,5662.827127834957,2211564210.942309,193317.07236296628,253237.92171872343,106193.50143123162,37683.94636413979
0.9,0.9,-0.05592812986100282,3,12,23,-1806507.325397825,0.0,1904588504.7957277,165133.4201019682,613829.2550602999,97784.31073110428,32190.012345964493
0.999,0.99,-0.06535363649044337,1,12,24,-2013173.9920644914,0.0,1467310784.4895213,131970.77844381458,32807.05598863078,120811.16899159827,25725.5071976929
0.9,0.9,-0.0011813699662977656,1,11,34,-947640.6587311577,542.5253013333349,1609709520.6712644,140587.5534736845,1031595.4657369978,129193.09208471315,27405.20410230936
0.99,0.99,-0.04063867953202989,3,12,35,-1549423.9920644914,0.0,1917085154.0283504,167962.8089260543,62273.30961589768,99327.13563636939,32741.554614771077
0.999,0.999,0.06873295293031448,4,11,24,284242.67460217536,4896.160461168271,2188698559.7840505,192527.04821273303,6317.679965060587,106438.38818239233,37529.944302449774
0.9,0.99,-0.0418314974962297,2,10,32,-1585557.3253978242,0.0,1792040806.6365337,157765.98558899967,456776.5102584393,106728.1074710825,30753.85358546532
0.9,0.999,-0.013772216332568935,3,11,23,-1105473.9920644916,300.0,1976481573.7152028,172243.6374654543,310924.66170579044,102297.14243511313,33576.030903393184
0.999,0.99,0.0675395936289249,2,10,21,237042.6746021753,4656.781740583072,2006171178.0058277,175311.87079098707,39009.52533478408,119236.46916179507,34174.131933264995
0.99,0.999,0.0018694668477222398,1,13,28,-878923.9920644909,1000.0,1590420626.4536214,141634.79479698357,78324.61733152886,129455.47649195313,27609.346371665484
0.9,0.999,-0.08659668466073572,4,12,37,-2302973.992064492,0.0,1878746200.8247833,165096.67480178588,217103.35681818097,90761.71011089883,32182.849461153808
0.99,0.999,0.014837468338267129,3,10,30,-613057.3253978244,1000.0,2033438790.4418921,177314.49015221908,35199.46094092405,105375.77892608223,34564.5092531467
0.99,0.999,-0.06052200995739698,1,11,35,-1917740.6587311581,0.0,1446472355.4774823,132577.07604838,73767.88634806024,121618.011482764,25843.694826606923
0.9,0.9,-0.06520183054449097,4,10,29,-1952507.3253978244,0.0,1944338727.101014,168513.98855982732,552871.093777704,93152.91746450451,32848.99791246958
0.999,0.999,-0.08558892258718996,2,12,27,-2316490.658731158,0.0,1708889510.2526145,150949.73071138377,6974.398642775663,101684.97259629128,29425.13812297345
0.99,0.9,-0.04936946546274963,4,12,39,-1689240.658731158,0.0,1977585668.09453,171674.08516165765,357252.6653164529,94457.08669595762,33465.00615940436
0.9,0.999,0.044461005654661656,3,13,35,-129923.99206449126,1000.0,2074270415.8715565,182899.7771695453,322433.3179427648,107948.83701314854,35653.26801519796
0.9,0.9,-0.0893938442751705,1,10,20,-2403273.992064491,0.0,1432897363.1583126,127487.85069970216,949470.5569499073,118397.08640107725,24851.635032143775
0.999,0.9,-0.04747480820331107,3,13,32,-1671657.3253978253,0.0,1927591348.7781117,166897.1949495355,328518.9819055119,98455.82093410556,32533.830902399586
0.9,0.99,-0.08761475724946166,2,13,32,-2342590.658731158,0.0,1715607041.4311752,150931.35805462496,427161.10961222736,101217.44887851336,29421.55667926849
0.99,0.9,-0.08021257496821754,1,13,35,-2248357.3253978244,0.0,1457099070.5045936,130335.61217232616,323159.54145113874,118590.36049182541,25406.758743053146
0.99,0.9,0.006705935395393145,3,11,22,-754123.9920644914,1000.0,2026694029.8300276,175881.4230792195,374637.01551911177,104536.3163365386,34285.156674220445
0.99,0.99,-0.09919305241374288,3,12,22,-2519823.992064492,0.0,1777572210.7681606,157765.98558837586,58661.95806178414,93428.81879525504,30753.85358534374
0.9,0.9,-0.01854564656105366,3,13,37,-1187340.658731158,300.0,1997759622.7271163,171986.42029095552,635040.7280123808,101471.7064749304,33525.890695447786
0.99,0.9,0.03351897531635625,1,10,21,-358723.9920644912,1000.0,1635642007.0840373,144684.6554632179,361843.63393481163,134388.50272239643,28203.865957336762
0.999,0.99,-0.07487438205316597,2,13,39,-2131023.992064491,0.0,1731334942.1999698,153191.19457850448,33910.71366636458,102619.8062266909,29862.07420478602
0.99,0.99,0.0013234174565068813,1,12,21,-894307.3253978244,1000.0,1571236808.7927,141046.86984625823,103671.1405038514,129731.27633292876,27494.74018588737
0.9,0.999,-0.0478823117821261,1,13,25,-1722057.3253978249,0.0,1490218355.3569007,134377.5962051843,721962.7774911165,123054.8812272158,26194.67626961787
0.9,0.9,0.09227480087498552,3,11,26,661376.0079355091,13157.195722902601,2212428564.945869,190671.410081953,713069.2872800218,113292.36821455366,37168.21852760303
0.99,0.999,0.00023712039989598477,3,10,32,-848940.6587311579,1000.0,1995811702.204033,174907.67239164357,34683.91939274209,103923.94352891858,34095.34018137688
0.9,0.99,-0.08691100815653148,2,14,23,-2329657.325397825,0.0,1712330082.2923894,151004.84867330352,428709.3841712841,101369.45382319689,29435.882452458987
0.99,0.9,0.0916355509910107,1,11,37,608292.6746021756,12240.529056235915,1771548094.4129682,153999.59137687096,382992.19328977,141163.62586934632,30019.65770849928
0.9,0.99,0.03732328728417017,1,10,39,-287957.3253978245,1000.0,1632991537.5139897,146025.85925977473,818848.3830814728,134537.73335946852,28465.311319171684
0.99,0.9,0.07232794852201466,3,11,38,334026.00793550856,6817.339637360652,2172095744.832279,187566.4314441626,399064.2334438848,111099.98356853233,36562.954610567715
0.99,0.9,-0.07349317385726184,1,13,20,-2141190.6587311574,0.0,1481279507.5011287,130831.67384819052,325287.1042126782,119809.06033147505,25503.457712048003
0.99,0.9,0.07030540843017716,4,14,37,308242.6746021752,5530.584042061411,2238494518.829594,193225.20908001633,401988.50426789565,106210.30236648294,37666.03914577986
0.9,0.99,0.04065372929146149,2,12,28,-205107.32539782464,1000.0,1947868999.999454,171729.2031315143,491777.85027834907,115677.78977887981,33475.75049043718
0.99,0.9,0.05658305518769552,3,13,26,74592.67460217523,1451.8456970073748,2138807661.3532555,184975.88713683834,393448.5563438404,109441.3588677395,36057.97110581113
0.9,0.9,-0.054591864074733265,4,14,21,-1778857.3253978246,0.0,1981377175.1310556,170663.5891552679,555296.7966507735,93920.7234836797,33268.02677811884
0.9,0.99,0.025383198576940103,1,14,28,-487790.65873115795,1000.0,1643431074.8924527,145235.83510886863,795559.3817827464,132095.89512583963,28311.309257351037
0.999,0.999,0.0036107069655825497,1,14,25,-840323.9920644909,1000.0,1613749937.961302,142185.9744370425,10296.365564288184,129397.09282740037,27716.789670589562
0.99,0.9,-0.048022173526953864,2,14,25,-1683790.6587311584,0.0,1813448636.52888,157306.6692160207,348557.63391488855,105652.57822537904,30664.317501808393
0.999,0.99,-0.05064463448430259,4,13,29,-1714407.3253978249,0.0,1957698425.5442164,171398.49534811807,35668.38839155255,94288.30932141545,33411.28451120738
0.999,0.999,0.07923824236766464,4,13,32,454609.34126884193,8723.862389569287,2226870198.6003203,194713.39411746737,6338.822036760304,107193.81756254629,37956.13605468548
0.999,0.9,-0.017615305887638197,1,13,37,-1215240.6587311581,300.0,1598740575.890619,139209.60437405104,278956.74400419416,126694.74823383914,27136.595855099662
0.99,0.9,0.05039649851992031,1,10,23,-67973.99206449126,1171.4579469865566,1694866290.266626,147311.94507994447,368191.41717540193,136628.65841251586,28716.012348701195
0.9,0.999,-0.007896117476787798,3,13,20,-1013757.325397824,355.4762824272111,1981226830.7178915,173327.62409047844,310177.05124952504,102695.62710729071,33787.33605786108
0.9,0.9,-0.06516814960585238,1,12,24,-2007740.6587311584,0.0,1490624335.0422006,132007.52374656915,963899.1383499284,120862.42531040483,25732.670083004818
0.999,0.99,-0.04951890378355886,3,13,34,-1702857.3253978244,0.0,1901743751.555194,166529.74186256347,35389.45906285827,98254.35219688539,32462.202037697698
0.999,0.99,-0.002009318448164807,4,11,38,-915590.6587311577,542.5253013333349,2064303549.915809,179923.40711097146,37466.867496168335,99208.43153402089,35073.074200569245
0.999,0.99,0.014222816884797915,3,10,32,-628023.9920644911,1000.0,2037601626.7519393,177167.50891201617,37739.97265657495,105319.23054700547,34535.857706210525
0.999,0.999,0.08348004442896978,4,11,31,520342.6746021756,9817.339637360652,2239472194.8522534,195135.9651747722,6388.567411288826,107751.44877615583,38038.509250513
0.999,0.999,-0.0008381941448295099,2,13,36,-905540.658731158,542.5253013333349,1884049927.6635656,165115.0474563731,7572.032100570258,110729.20095507536,32186.43090443519
0.99,0.9,-0.03624023728111174,2,14,34,-1495207.3253978246,262.66666666666606,1828932711.4199705,159346.03388353443,352774.9671578226,106768.60863342631,31061.857707689047
0.99,0.9,-0.07096471106010677,4,10,22,-2049657.3253978246,0.0,1928502046.4924247,167319.7660067994,348864.7021114998,92650.15613093106,32616.204098218863
0.99,0.99,-0.09034050223045634,2,11,31,-2384590.658731159,0.0,1702287947.8129904,150251.56983176726,69461.95320022474,101262.58814759627,29289.043277239354
0.999,0.999,-0.041343623902632645,4,14,21,-1558573.9920644914,0.0,1982301350.6695888,173107.15223470208,5629.854148648162,95247.05698309005,33744.358738339615
0.999,0.99,0.016756822563412904,4,14,30,-575173.9920644913,1000.0,2105819909.9323196,183781.66459007602,38234.19205453664,100998.61817375006,35825.17729278161
0.999,0.9,0.06351727588439784,1,13,37,143326.0079355087,3677.5244363224483,1721057341.2025068,150508.7869911539,301615.37901285605,137121.50383843476,29339.183482239427
0.999,0.99,-0.09674100153292449,4,11,25,-2476790.658731157,0.0,1844339698.5804524,163020.56482201914,33950.884657920324,89926.72883870329,31778.1463681095
0.99,0.9,0.07061685905559648,2,13,37,298676.0079355088,5656.781740583072,2040121430.027664,177038.90032287847,392050.9893037801,118732.54074512715,34510.78760187
0.99,0.99,0.06959307493353067,4,11,30,302192.6746021752,5056.772010466142,2210563645.924737,192839.38333822007,63153.174777140055,106495.8043144023,37590.82883774997
0.9,0.999,-0.08031511122537037,2,10,34,-2219923.992064492,0.0,1698011881.6250796,151592.77362415483,411433.54891471035,102486.50877699873,29550.48863826163
0.9,0.99,0.03329429602716946,3,13,28,-308857.3253978247,1000.0,2076458721.9876611,180970.64842642343,352938.55215348105,106979.50523826323,35277.21646839593
0.9,0.99,0.030602727961595327,2,10,26,-367840.65873115795,1000.0,1932332702.1673481,169487.73926259723,494950.12870082253,115018.69897511712,33038.81440827444
0.9,0.99,0.07050625090582338,3,13,33,300326.00793550874,5730.584042061411,2145473306.3009908,187327.58693949983,364939.02158133406,110706.71968792546,36516.395848875836
0.999,0.999,0.09532293524431512,2,10,34,697092.6746021756,13073.862389569287,2067979069.2516062,180290.8602075604,8393.017798853965,122034.9527798528,35144.7030671454
0.9,0.99,-0.027178696650804482,1,14,35,-1376757.3253978244,262.66666666666606,1553211147.074732,137813.2826271292,752461.228624893,125150.01678002402,26864.40616603116
0.9,0.9,0.02818741517275014,1,13,28,-443873.99206449144,1000.0,1654585793.1803133,145474.6796136839,1056500.6013118238,132694.19854513192,28357.868019072543
0.999,0.99,0.019516314233243265,2,11,30,-553073.9920644914,1000.0,1908717495.7776122,168128.16281739197,37321.327875954405,113539.36449618493,32773.78760431533
0.9,0.99,-0.005110042853154889,4,12,30,-959140.6587311574,310.0558000524288,2060778677.0137682,179372.2274711007,270700.8762356015,98892.08776661548,34965.63090168184
0.99,0.9,0.045230916980846636,2,11,36,-127807.32539782472,1007.4451754791226,1982391061.8242326,172298.75542010588,382211.1909640561,116143.49246030247,33586.775231462416
0.99,0.9,0.06847338046158707,1,12,25,220326.00793550877,4787.385112355027,1730576991.1617365,150214.82451647002,374016.58284967626,138047.74543269476,29281.880389482536
0.999,0.999,0.03419182423853884,2,13,29,-309390.6587311579,1000.0,1947065255.5203218,170902.43367461752,7859.3681048948265,114789.65988703717,33314.58554267366
0.9,0.99,-0.0835741017210272,4,13,32,-2261273.992064492,0.0,1886761999.3226666,165482.50054731706,247701.7382911694,91048.90480610018,32258.059769911353
0.99,0.99,-0.029592184329312946,3,12,34,-1368873.9920644914,262.66666666666606,1936659453.9779885,169965.42828404123,63032.78409931209,100519.17564347856,33131.93193402
0.99,0.9,0.06654753861064397,4,13,29,252176.0079355088,4573.4484072497,2221207166.76602,192471.93023884343,400656.88357563317,105990.3114287521,37519.19997063061
0.99,0.99,-0.03800842788477046,3,10,36,-1505923.992064491,262.66666666666606,1905586868.0128078,168238.3987463599,62688.63234094508,99792.86682787996,32795.27626428666
0.9,0.9,0.04958324042181714,3,14,35,-43207.32539782465,1371.1727936125972,2118464102.3802178,183928.64582111652,677477.2077219263,108372.95696851595,35853.82883793145
0.9,0.9,-0.05896391735563036,4,11,37,-1852657.3253978244,0.0,1950205149.2434568,169855.19235011586,553415.7005489249,93563.75026838109,33110.44327308316
0.999,0.9,-0.04046640504468655,2,10,21,-1569007.3253978244,0.0,1803405591.650912,157600.63169063308,311795.5226899565,107158.52977540674,30721.62059455077
0.9,0.99,0.029990785743862575,4,14,30,-358440.65873115807,1000.0,2139082892.5263817,185986.3831495949,278063.2928173431,102306.41521847653,36254.95048833739
0.9,0.9,0.004693664587103477,4,11,24,-773340.6587311575,1000.0,2087964545.3797302,181136.00231248292,594326.3627454553,100129.22427997473,35309.44945691183
0.99,0.999,0.04736159612609167,1,13,26,-128690.65873115807,1086.652508428564,1653822515.728866,147973.3606556825,81983.61812230802,135394.8218804919,28844.944308904265
0.999,0.999,-0.0007646610500279677,4,11,32,-891357.3253978246,542.5253013333349,2069424575.8834398,180088.76100618954,5892.093428491244,99400.19817179067,35105.30719087014
0.9,0.99,-0.024705446550572913,4,14,24,-1281140.6587311584,262.66666666666606,1995488221.989518,175991.6590128686,263278.63986764016,96820.8092285814,34306.64533510398
0.999,0.9,-0.08177690705110525,2,11,25,-2245507.325397825,0.0,1728290703.051098,151445.79237886833,299545.40785418364,102309.76480407284,29521.837090334735
0.9,0.99,0.08096670226530764,3,11,29,482526.0079355086,8956.781740583072,2152306921.8802123,188834.14462121096,373994.41357950465,112150.68826800335,36810.07419905007
0.999,0.99,0.0962074507827834,2,12,37,712592.6746021751,13690.115073916386,2072919423.6072168,181044.13904547645,40120.24506403605,121675.17674573565,35291.54224165975
0.9,0.999,-0.021540801646121238,2,12,20,-1251340.658731158,0.0,1825285518.0147724,161109.80873976398,436746.89816703834,108854.18462237173,31405.67626581308
0.99,0.9,-0.09603785959856348,4,13,38,-2467840.6587311584,0.0,1874001883.8205514,163369.64525446002,339805.63883183734,89731.3771478287,31846.19378954036
0.99,0.9,-0.08716353653223795,2,14,33,-2332857.325397825,0.0,1738696599.1108294,151206.94786832907,334628.57253210124,101202.39770114582,29475.278327497585
0.999,0.99,0.08543461755658135,3,12,20,547476.0079355089,10740.115073916386,2176044637.4706655,189587.4234629751,40365.98965860253,112533.29677047228,36956.91337431399
0.999,0.9,-0.08427555613427698,2,11,23,-2292090.658731158,0.0,1716695215.4244697,150857.86742973115,298396.0780561504,102041.14931988328,29407.230904866417
0.999,0.9,-0.043478113987423496,2,10,39,-1615057.3253978246,0.0,1796825424.5267522,157527.14107194718,311574.58217583824,106462.1095047838,30707.294821358533
0.999,0.9,0.08950427417775464,3,11,32,618059.3412688422,11390.529056235915,2207399093.1280074,190303.95698878306,374673.30183373456,112963.63355398035,37096.589661693746
0.9,0.999,-0.0644745788767688,4,14,35,-1938573.9920644914,0.0,1928815279.4038906,169157.03148196978,221102.05072376956,92872.69332601933,32974.34842958446
0.999,0.9,0.003555244516182013,1,10,32,-844573.9920644914,1000.0,1598687107.4816165,141230.5963867334,283193.96979292866,130192.59747430112,27530.554617651098
0.999,0.99,-0.08922808092283055,3,10,23,-2359223.9920644914,0.0,1810496032.2483602,159052.07141582074,33902.10539362433,94742.00767149295,31004.554616291254
0.999,0.999,-0.005717829535970581,2,12,24,-991373.9920644909,300.0,1858115458.2275493,163755.47101082213,7585.446555259121,110487.1740352696,31921.404100408916
0.99,0.999,-0.08408870905784778,2,14,36,-2281273.992064491,0.0,1732117275.183298,151739.75486201144,42586.1763528259,101454.22650294745,29579.140184740252
0.999,0.9,0.007882057861936964,3,10,31,-734840.6587311577,1000.0,2029475326.4215448,176065.14962581746,346656.8427469008,104672.40235090676,34320.971107177604
0.99,0.99,-0.007503230454632609,2,14,34,-1023957.3253978249,310.0558000524288,1868162860.2272272,164104.55144738167,75015.91544960764,109832.25096726228,31989.451522643238
